Question ID,Answer
181550,"[('fugacity', 0.0005), ('mitochondrion', 0.0005), ('transcription_(genetics)', 0.0003333333333333333), ('capacitance', 0.0003333333333333333), ('titration', 0.0003333333333333333), ('cyclic_adenosine_monophosphate', 0.00025), ('insulin', 0.00025), ('operon', 0.00025), ('power_(physics)', 0), ('vorticity', 0), ('liquid_crystal', 0), ('antibody', 0.001), ('mitochondrion', 0.001), ('fugacity', 0.0005), ('phloem', 0.0005), ('ester', 0.0005), ('transcription_(genetics)', 0.0003333333333333333), ('capacitance', 0.0003333333333333333), ('titration', 0.0003333333333333333), ('cyclic_adenosine_monophosphate', 0.00025), ('insulin', 0.00025), ('operon', 0.00025), ('antibody', 0.001), ('mitochondrion', 0.001), ('fugacity', 0.0005), ('phloem', 0.0005), ('ester', 0.0005), ('transcription_(genetics)', 0.0003333333333333333), ('capacitance', 0.0003333333333333333), ('titration', 0.0003333333333333333), ('cyclic_adenosine_monophosphate', 0.00025), ('insulin', 0.00025), ('operon', 0.00025), ('transfer_rna', 0.004), ('mitochondrion', 0.002), ('apoptosis', 0.001), ('bose-einstein_condensate', 0.001), ('pancreas', 0.001), ('antibody', 0.001), ('phloem', 0.0008333333333333333), ('diffraction', 0.0005833333333333334), ('turbulence', 0.0005), ('fugacity', 0.0005), ('aorta', 0.0005)]"
182960,"[('electronegativity', 0.001), ('ether', 0.001), ('capacitance', 0.001), ('ketone', 0.001), ('cellulose', 0.0008333333333333333), ('liquid_crystal', 0.0003333333333333333), ('microtubule', 0.0003333333333333333), ('histone', 0.0003333333333333333), ('triton_(moon)', 0.0003333333333333333), ('bose-einstein_condensate', 0.00025), ('power_(physics)', 0), ('electronegativity', 0.001), ('ether', 0.001), ('capacitance', 0.001), ('ketone', 0.001), ('cellulose', 0.0008333333333333333), ('anaphase', 0.0005), ('liquid_crystal', 0.0003333333333333333), ('magnetic_monopole', 0.0003333333333333333), ('microtubule', 0.0003333333333333333), ('histone', 0.0003333333333333333), ('triton_(moon)', 0.0003333333333333333), ('capacitance', 0.0015), ('histone', 0.0013333333333333333), ('chloroplast', 0.001), ('bacteriophage', 0.001), ('electronegativity', 0.001), ('antibody', 0.001), ('amine', 0.001), ('ether', 0.001), ('ketone', 0.001), ('colligative_properties', 0.001), ('cellulose', 0.0008333333333333333)]"
183860,"[('histone', 0.03333333333333333), ('glycolysis', 0.001), ('dark_matter', 0.001), ('bose-einstein_condensate', 0.0003333333333333333), ('cellulose', 0.0003333333333333333), ('titration', 0.0003333333333333333), ('dopamine', 0.00025), ('abscisic_acid', 0.00025), ('peptidoglycan', 0.00025), ('sulfuric_acid', 0.00025), ('hemoglobin', 0.0001), ('histone', 0.033666666666666664), ('hydrazine', 0.0011111111111111111), ('heat_capacity', 0.001), ('glycolysis', 0.001), ('dark_matter', 0.001), ('sulfuric_acid', 0.00075), ('liver', 0.0005), ('zeeman_effect', 0.0005), ('anthrax', 0.0005), ('ester', 0.0005), ('meiosis', 0.0005), ('histone', 0.033999999999999996), ('heat_capacity', 0.002), ('hydrazine', 0.0011111111111111111), ('glycolysis', 0.001), ('dark_matter', 0.001), ('sulfuric_acid', 0.00075), ('entropy', 0.0006666666666666666), ('liver', 0.0005), ('phloem', 0.0005), ('zeeman_effect', 0.0005), ('anthrax', 0.0005)]"
188360,"[('phloem', 0.00014285714285714284), ('dark_energy', 0.000125), ('power_(physics)', 0), ('vorticity', 0), ('liquid_crystal', 0), ('glycine', 0), ('lysosome', 0), ('heat_capacity', 0), ('friction', 0), ('magnetic_monopole', 0), ('entropy', 0), ('liver', 0.01470079365079365), ('retina', 0.008071095571095572), ('spleen', 0.0014047619047619047), ('hemoglobin', 0.001), ('ester', 0.001), ('kidney', 0.0005833333333333333), ('pancreas', 0.000525), ('chlorophyll_a', 0.0005), ('phloem', 0.0004761904761904762), ('thyroid', 0.0003333333333333333), ('corpus_callosum', 0.0003333333333333333), ('liver', 0.016723015873015872), ('retina', 0.008071095571095572), ('spleen', 0.0024761904761904764), ('kidney', 0.0018333333333333333), ('placenta', 0.001), ('hemoglobin', 0.001), ('ester', 0.001), ('pancreas', 0.0008), ('thyroid', 0.0006666666666666666), ('chlorophyll_a', 0.0005), ('phloem', 0.0004761904761904762), ('liver', 0.017589682539682544), ('retina', 0.008071095571095572), ('spleen', 0.0024761904761904764), ('kidney', 0.0018333333333333333), ('placenta', 0.001), ('glycolysis', 0.001), ('chloroplast', 0.001), ('hemoglobin', 0.001), ('ester', 0.001), ('pancreas', 0.0008), ('thyroid', 0.0006666666666666666), ('liver', 0.018445238095238098), ('retina', 0.008071095571095572), ('spleen', 0.0035476190476190477), ('kidney', 0.0030833333333333333), ('placenta', 0.002), ('pancreas', 0.001075), ('thyroid', 0.001), ('glycolysis', 0.001), ('chloroplast', 0.001), ('hall_effect', 0.001), ('hemoglobin', 0.001)]"
188365,"[('chlorophyll_a', 0.025), ('hemoglobin', 0.0005), ('power_(physics)', 0), ('vorticity', 0), ('liquid_crystal', 0), ('glycine', 0), ('lysosome', 0), ('heat_capacity', 0), ('friction', 0), ('magnetic_monopole', 0), ('entropy', 0), ('chlorophyll_a', 0.025), ('moment_of_inertia', 0.020000000000000004), ('phloem', 0.0005), ('hemoglobin', 0.0005), ('cyclohexane', 0.0005), ('zeeman_effect', 0.0003611111111111111), ('friction', 0.00025), ('antibody', 0.00025), ('titanium', 0.00025), ('cherenkov_radiation', 0.00014285714285714284), ('power_(physics)', 0), ('chlorophyll_a', 0.025), ('moment_of_inertia', 0.020000000000000004), ('hemoglobin', 0.0015), ('hydrazine', 0.001), ('raman_scattering', 0.001), ('retina', 0.001), ('electronegativity', 0.0006666666666666666), ('insulin', 0.0005), ('antibody', 0.0005), ('phloem', 0.0005), ('paramagnetism', 0.0005), ('hemoglobin', 0.05500000000000001), ('chlorophyll_a', 0.025), ('moment_of_inertia', 0.020000000000000004), ('hydrazine', 0.001), ('raman_scattering', 0.001), ('retina', 0.001), ('kidney', 0.001), ('friction', 0.00075), ('electronegativity', 0.0006666666666666666), ('hall_effect', 0.0005), ('anaphase', 0.0005)]"
188400,"[('pancreas', 0.05), ('power_(physics)', 0), ('vorticity', 0), ('liquid_crystal', 0), ('glycine', 0), ('lysosome', 0), ('heat_capacity', 0), ('friction', 0), ('magnetic_monopole', 0), ('entropy', 0), ('dopamine', 0), ('pancreas', 0.05), ('wittig_reaction', 0.03333333333333333), ('alcohol', 0.025), ('ketone', 0.025), ('sulfuric_acid', 0.0014102564102564101), ('spin_(physics)', 0.0005), ('moment_of_inertia', 0.0005), ('helmholtz_free_energy', 0.000375), ('cherenkov_radiation', 0.0003333333333333333), ('angular_momentum', 0.0003333333333333333), ('serotonin', 0.0003333333333333333), ('pancreas', 0.05), ('wittig_reaction', 0.033666666666666664), ('alcohol', 0.025), ('ketone', 0.025), ('sulfuric_acid', 0.0024102564102564104), ('bose-einstein_condensate', 0.001), ('phloem', 0.001), ('insulin', 0.00075), ('moment_of_inertia', 0.00075), ('turbulence', 0.0007), ('zeeman_effect', 0.0006428571428571428)]"
188455,"[('vapor_pressure', 0.0010833333333333333), ('bose-einstein_condensate', 0.000625), ('friction', 0.0005), ('hydrazine', 0.0005), ('spin_(physics)', 0.0003333333333333333), ('equilibrium_constant', 0.0003333333333333333), ('ketone', 0.0003333333333333333), ('ethylene', 0.0003333333333333333), ('surface_tension', 0.0003333333333333333), ('electronegativity', 0.00025), ('power_(physics)', 0.0002), ('paramagnetism', 0.03333333333333333), ('helmholtz_free_energy', 0.0017992424242424241), ('spin_(physics)', 0.0013333333333333333), ('moment_of_inertia', 0.0012434782608695652), ('chemical_potential', 0.0011666666666666665), ('vapor_pressure', 0.0010833333333333333), ('entropy', 0.0010416666666666667), ('arrhenius_equation', 0.0009), ('hydrazine', 0.00075), ('angular_momentum', 0.0007121212121212121), ('cherenkov_radiation', 0.0006666666666666666), ('paramagnetism', 0.03333333333333333), ('equilibrium_constant', 0.003333333333333333), ('helmholtz_free_energy', 0.0017992424242424241), ('vapor_pressure', 0.0017833333333333334), ('spin_(physics)', 0.0016666666666666666), ('moment_of_inertia', 0.001410144927536232), ('chemical_potential', 0.0011666666666666665), ('fugacity', 0.0011166666666666668), ('entropy', 0.0010416666666666667), ('angular_momentum', 0.0009621212121212121), ('arrhenius_equation', 0.0009), ('paramagnetism', 0.03333333333333333), ('equilibrium_constant', 0.004333333333333333), ('helmholtz_free_energy', 0.0017992424242424241), ('vapor_pressure', 0.0017833333333333334), ('spin_(physics)', 0.0016666666666666666), ('moment_of_inertia', 0.001410144927536232), ('chemical_potential', 0.0011666666666666665), ('fugacity', 0.0011166666666666668), ('entropy', 0.0010416666666666667), ('histone', 0.001), ('chloroplast', 0.001)]"
188600,"[('diffusion', 0.0015), ('spin_(physics)', 0.00125), ('vorticity', 0.001), ('entropy', 0.001), ('redshift', 0.001), ('pauli_exclusion_principle', 0.001), ('hemoglobin', 0.001), ('vapor_pressure', 0.0006666666666666666), ('insulin', 0.0006666666666666666), ('raman_scattering', 0.0005), ('satyendra_nath_bose', 0.0003333333333333333), ('ferromagnetism', 0.03333333333333333), ('paramagnetism', 0.03333333333333333), ('fugacity', 0.020000000000000004), ('diffusion', 0.0015), ('spin_(physics)', 0.00125), ('vorticity', 0.001), ('entropy', 0.001), ('redshift', 0.001), ('pauli_exclusion_principle', 0.001), ('hemoglobin', 0.001), ('cherenkov_radiation', 0.00075), ('ferromagnetism', 0.03333333333333333), ('paramagnetism', 0.03333333333333333), ('fugacity', 0.020000000000000004), ('cherenkov_radiation', 0.00175), ('diffusion', 0.0015), ('spin_(physics)', 0.00125), ('vorticity', 0.001), ('entropy', 0.001), ('redshift', 0.001), ('pauli_exclusion_principle', 0.001), ('hemoglobin', 0.001)]"
188995,"[('paramagnetism', 0.001), ('spleen', 0.00040476190476190473), ('pancreas', 0.00035833333333333333), ('thyroid', 0.0003333333333333333), ('sulfuric_acid', 0.0003333333333333333), ('mitochondrion', 0.0003333333333333333), ('friction', 0.00025), ('retina', 0.00025), ('kidney', 0.00025), ('aldosterone', 0.00025), ('liver', 2.2222222222222223e-05), ('insulin', 0.0025), ('retina', 0.00195), ('bose-einstein_condensate', 0.001), ('paramagnetism', 0.001), ('sulfuric_acid', 0.0008333333333333333), ('lactic_acid', 0.00075), ('thyroid', 0.0006666666666666666), ('histone', 0.0005), ('bacteriophage', 0.0005), ('phloem', 0.0005), ('kidney', 0.0005), ('insulin', 0.0025), ('retina', 0.00195), ('liver', 0.0016944444444444448), ('bose-einstein_condensate', 0.001), ('redshift', 0.001), ('paramagnetism', 0.001), ('sulfuric_acid', 0.0008333333333333333), ('lactic_acid', 0.00075), ('thyroid', 0.0006666666666666666), ('histone', 0.0005), ('bacteriophage', 0.0005), ('liver', 0.004550000000000001), ('insulin', 0.0025), ('retina', 0.00195), ('kidney', 0.00175), ('spleen', 0.0015476190476190477), ('thyroid', 0.001), ('placenta', 0.001), ('bose-einstein_condensate', 0.001), ('redshift', 0.001), ('paramagnetism', 0.001), ('sulfuric_acid', 0.0008333333333333333)]"
189020,"[('serotonin', 0.0013333333333333333), ('ethylene', 0.0008333333333333333), ('insulin', 0.0005833333333333333), ('friction', 0.0005), ('transcription_(genetics)', 0.0005), ('zeeman_effect', 0.0005), ('sulfuric_acid', 0.000438034188034188), ('cyclohexane', 0.0004), ('fermentation', 0.0003333333333333333), ('lithium', 0.0003333333333333333), ('doppler_effect', 0.0003333333333333333), ('insulin', 0.002333333333333333), ('sulfuric_acid', 0.0021594017094017093), ('hydrazine', 0.0019500000000000003), ('serotonin', 0.0016666666666666666), ('friction', 0.0012000000000000001), ('ethylene', 0.0011666666666666665), ('dopamine', 0.001), ('bacteriophage', 0.001), ('aspirin', 0.0008), ('raman_scattering', 0.0007), ('bose-einstein_condensate', 0.0006666666666666666), ('sulfuric_acid', 0.004826068376068377), ('hydrazine', 0.0029500000000000004), ('insulin', 0.002333333333333333), ('serotonin', 0.0016666666666666666), ('friction', 0.0012000000000000001), ('ethylene', 0.0011666666666666665), ('dopamine', 0.001), ('bacteriophage', 0.001), ('aspirin', 0.0008), ('raman_scattering', 0.0007), ('bose-einstein_condensate', 0.0006666666666666666), ('sulfuric_acid', 0.008826068376068376), ('hydrazine', 0.00395), ('insulin', 0.002333333333333333), ('ethylene', 0.0021666666666666666), ('serotonin', 0.0016666666666666666), ('cyclohexane', 0.0016000000000000003), ('friction', 0.0012000000000000001), ('dopamine', 0.001), ('bacteriophage', 0.001), ('aspirin', 0.0008), ('raman_scattering', 0.0007)]"
8315,"[('spleen', 0.01673809523809524), ('alkene', 0.003), ('liver', 0.0010222222222222221), ('hydrazine', 0.001), ('zeeman_effect', 0.001), ('lyme_disease', 0.0005), ('thyroid', 0.0003333333333333333), ('transfer_rna', 0.00025), ('retina', 0.00025), ('kidney', 0.00025), ('ester', 0.0002), ('spleen', 0.01673809523809524), ('alkene', 0.003), ('phloem', 0.0013333333333333333), ('liver', 0.0010222222222222221), ('hydrazine', 0.001), ('zeeman_effect', 0.001), ('dark_energy', 0.0005), ('lyme_disease', 0.0005), ('moment_of_inertia', 0.0005), ('thyroid', 0.0003333333333333333), ('transfer_rna', 0.00025), ('paramagnetism', 0.05), ('spleen', 0.01673809523809524), ('alkene', 0.005), ('phloem', 0.0013333333333333333), ('liver', 0.0010222222222222221), ('hydrazine', 0.001), ('lyme_disease', 0.001), ('zeeman_effect', 0.001), ('dark_energy', 0.0005), ('moment_of_inertia', 0.0005), ('retina', 0.0003928571428571428), ('paramagnetism', 0.05), ('spleen', 0.018821428571428572), ('alkene', 0.005), ('zeeman_effect', 0.0015), ('phloem', 0.0013333333333333333), ('transfer_rna', 0.00125), ('sulfuric_acid', 0.0011), ('liver', 0.0010222222222222221), ('hydrazine', 0.001), ('gibbs_free_energy', 0.001), ('lyme_disease', 0.001), ('paramagnetism', 0.05), ('spleen', 0.020821428571428574), ('alkene', 0.005), ('phloem', 0.0018333333333333333), ('kidney', 0.00175), ('liver', 0.0016888888888888889), ('zeeman_effect', 0.001642857142857143), ('sulfuric_acid', 0.0016), ('lyme_disease', 0.0015), ('transfer_rna', 0.00125), ('placenta', 0.001)]"
8405,"[('hydrazine', 0.0005), ('neutron', 0.0005), ('power_(physics)', 0), ('vorticity', 0), ('liquid_crystal', 0), ('glycine', 0), ('lysosome', 0), ('heat_capacity', 0), ('friction', 0), ('magnetic_monopole', 0), ('entropy', 0), ('hydrazine', 0.0005), ('esophagus', 0.0005), ('neutron', 0.0005), ('power_(physics)', 0), ('vorticity', 0), ('liquid_crystal', 0), ('glycine', 0), ('lysosome', 0), ('heat_capacity', 0), ('friction', 0), ('magnetic_monopole', 0), ('hydrazine', 0.0005), ('esophagus', 0.0005), ('neutron', 0.0005), ('raman_scattering', 0.0003333333333333333), ('power_(physics)', 0), ('vorticity', 0), ('liquid_crystal', 0), ('glycine', 0), ('lysosome', 0), ('heat_capacity', 0), ('friction', 0), ('triton_(moon)', 0.001), ('hydrazine', 0.0005), ('esophagus', 0.0005), ('neutron', 0.0005), ('raman_scattering', 0.0003333333333333333), ('power_(physics)', 0), ('vorticity', 0), ('liquid_crystal', 0), ('glycine', 0), ('lysosome', 0), ('heat_capacity', 0), ('dark_energy', 0.0015), ('cyclohexane', 0.0015), ('retina', 0.0013333333333333333), ('vorticity', 0.001), ('glycine', 0.001), ('glycolysis', 0.001), ('turbulence', 0.001), ('infrared_spectroscopy', 0.001), ('triton_(moon)', 0.001), ('satyendra_nath_bose', 0.001), ('alcohol', 0.001)]"
8510,"[('photosynthesis', 0.0005), ('kidney', 0.0003333333333333333), ('power_(physics)', 0), ('vorticity', 0), ('liquid_crystal', 0), ('glycine', 0), ('lysosome', 0), ('heat_capacity', 0), ('friction', 0), ('magnetic_monopole', 0), ('entropy', 0), ('retina', 0.0011190476190476191), ('hemoglobin', 0.001), ('pancreas', 0.0005), ('photosynthesis', 0.0005), ('capacitance', 0.0003333333333333333), ('kidney', 0.0003333333333333333), ('apoptosis', 0.00025), ('phloem', 0.000125), ('spleen', 8.333333333333333e-05), ('power_(physics)', 0), ('vorticity', 0), ('retina', 0.0013190476190476192), ('hemoglobin', 0.001), ('pancreas', 0.0005), ('photosynthesis', 0.0005), ('capacitance', 0.0003333333333333333), ('kidney', 0.0003333333333333333), ('apoptosis', 0.00025), ('phloem', 0.000125), ('spleen', 8.333333333333333e-05), ('power_(physics)', 0), ('vorticity', 0), ('retina', 0.0018801587301587304), ('hemoglobin', 0.001), ('corpus_callosum', 0.0005), ('histone', 0.0005), ('pancreas', 0.0005), ('photosynthesis', 0.0005), ('zeeman_effect', 0.0005), ('kidney', 0.0004761904761904762), ('arrhenius_equation', 0.0003333333333333333), ('capacitance', 0.0003333333333333333), ('apoptosis', 0.00025), ('retina', 0.00513015873015873), ('insulin', 0.001), ('hemoglobin', 0.001), ('thyroid', 0.0005), ('corpus_callosum', 0.0005), ('histone', 0.0005), ('triton_(moon)', 0.0005), ('pancreas', 0.0005), ('photosynthesis', 0.0005), ('zeeman_effect', 0.0005), ('kidney', 0.0004761904761904762), ('retina', 0.008375613275613276), ('insulin', 0.001), ('fermentation', 0.001), ('hemoglobin', 0.001), ('corpus_callosum', 0.0008333333333333333), ('thyroid', 0.0005), ('histone', 0.0005), ('triton_(moon)', 0.0005), ('pancreas', 0.0005), ('photosynthesis', 0.0005), ('zeeman_effect', 0.0005)]"
8550,"[('zeeman_effect', 0.025), ('serotonin', 0.0003333333333333333), ('ethylene', 0.0003333333333333333), ('dopamine', 0.00025), ('apoptosis', 0.00025), ('insulin', 0.00025), ('aspirin', 0.0002), ('cyclohexane', 0.0002), ('aldosterone', 0.0001), ('glycine', 7.692307692307693e-05), ('sulfuric_acid', 7.692307692307693e-05), ('zeeman_effect', 0.026000000000000002), ('cyclic_adenosine_monophosphate', 0.020733333333333333), ('insulin', 0.00175), ('transfer_rna', 0.001), ('ether', 0.001), ('serotonin', 0.0006666666666666666), ('operon', 0.0006666666666666666), ('ethylene', 0.0006666666666666666), ('dopamine', 0.0005), ('alcohol', 0.0005), ('moment_of_inertia', 0.0005), ('zeeman_effect', 0.026000000000000002), ('cyclic_adenosine_monophosphate', 0.021066666666666668), ('insulin', 0.0022500000000000003), ('lysosome', 0.001), ('adenosine_triphosphate', 0.001), ('transfer_rna', 0.001), ('ether', 0.001), ('serotonin', 0.0006666666666666666), ('operon', 0.0006666666666666666), ('ethylene', 0.0006666666666666666), ('dopamine', 0.0005), ('zeeman_effect', 0.026000000000000002), ('cyclic_adenosine_monophosphate', 0.02219166666666667), ('insulin', 0.00245), ('adenosine_triphosphate', 0.0015), ('lysosome', 0.001), ('dopamine', 0.001), ('transfer_rna', 0.001), ('ether', 0.001), ('aorta', 0.001), ('hydrazine', 0.00075), ('serotonin', 0.0006666666666666666)]"
8795,"[('retina', 0.020000000000000004), ('chloroplast', 0.001), ('adrenal_gland', 0.001), ('liver', 0.0008333333333333333), ('glycine', 0.0007), ('dark_matter', 0.0005), ('lyme_disease', 0.0005), ('sulfuric_acid', 0.0005), ('anthrax', 0.0005), ('ester', 0.0005), ('meiosis', 0.0005), ('bacteriophage', 0.035458333333333335), ('glycine', 0.02645), ('retina', 0.020000000000000004), ('glycolysis', 0.001), ('chloroplast', 0.001), ('tetanus', 0.001), ('fermentation', 0.001), ('ernest_rutherford', 0.001), ('mitochondrion', 0.001), ('adrenal_gland', 0.001), ('liver', 0.0008333333333333333), ('bacteriophage', 0.035958333333333335), ('glycine', 0.02645), ('retina', 0.020642857142857147), ('mitochondrion', 0.0016666666666666666), ('histone', 0.0013333333333333333), ('liver', 0.00125), ('glycolysis', 0.001), ('bose-einstein_condensate', 0.001), ('chloroplast', 0.001), ('tetanus', 0.001), ('sulfuric_acid', 0.001), ('bacteriophage', 0.035958333333333335), ('glycine', 0.027450000000000002), ('retina', 0.021642857142857148), ('mitochondrion', 0.0021666666666666666), ('glycolysis', 0.002), ('capacitance', 0.002), ('phloem', 0.002), ('spleen', 0.0015), ('vorticity', 0.0013333333333333333), ('histone', 0.0013333333333333333), ('birefringence', 0.0013333333333333333)]"
8810,"[('higgs_boson', 0.002), ('electron_transport_chain', 0.001), ('spin_(physics)', 0.001), ('fermentation', 0.001), ('vorticity', 0.0008333333333333333), ('aardvark', 0.0003333333333333333), ('insulin', 0.0003333333333333333), ('transcription_(genetics)', 0.00025), ('spleen', 0.0002), ('power_(physics)', 0), ('liquid_crystal', 0), ('higgs_boson', 0.002), ('electron_transport_chain', 0.001), ('glycolysis', 0.001), ('spin_(physics)', 0.001), ('fermentation', 0.001), ('vorticity', 0.0008333333333333333), ('insulin', 0.0005333333333333334), ('aardvark', 0.0003333333333333333), ('adenosine_triphosphate', 0.00025), ('transcription_(genetics)', 0.00025), ('spleen', 0.0002), ('higgs_boson', 0.002), ('spin_(physics)', 0.0015), ('glycolysis', 0.0013333333333333333), ('electron_transport_chain', 0.001), ('birefringence', 0.001), ('fermentation', 0.001), ('insulin', 0.0008666666666666666), ('vorticity', 0.0008333333333333333), ('arrhenius_equation', 0.00075), ('alkene', 0.0005833333333333333), ('alcohol', 0.0005), ('higgs_boson', 0.002), ('spin_(physics)', 0.0015), ('glycolysis', 0.0013333333333333333), ('insulin', 0.0011166666666666666), ('electron_transport_chain', 0.001), ('birefringence', 0.001), ('fermentation', 0.001), ('vorticity', 0.0008333333333333333), ('arrhenius_equation', 0.00075), ('alkene', 0.0005833333333333333), ('alcohol', 0.0005), ('higgs_boson', 0.002), ('spin_(physics)', 0.0015), ('glycolysis', 0.0013333333333333333), ('insulin', 0.0011166666666666666), ('electron_transport_chain', 0.001), ('birefringence', 0.001), ('fermentation', 0.001), ('vorticity', 0.0008333333333333333), ('arrhenius_equation', 0.00075), ('alkene', 0.0005833333333333333), ('alcohol', 0.0005), ('glycolysis', 0.0023333333333333335), ('birefringence', 0.002), ('higgs_boson', 0.002), ('vorticity', 0.0018333333333333333), ('arrhenius_equation', 0.00175), ('alcohol', 0.0015), ('spin_(physics)', 0.0015), ('dark_energy', 0.00125), ('retina', 0.00125), ('spleen', 0.0012000000000000001), ('insulin', 0.0011166666666666666)]"
8980,"[('alkene', 0.001), ('zeeman_effect', 0.0005), ('serotonin', 0.0003333333333333333), ('ethylene', 0.0003333333333333333), ('nernst_equation', 0.0003333333333333333), ('dopamine', 0.00025), ('insulin', 0.00025), ('transfer_rna', 0.00025), ('retina', 0.00025), ('aspirin', 0.0002), ('ester', 0.0002), ('paramagnetism', 0.002), ('neutron', 0.002), ('colligative_properties', 0.002), ('gibbs_free_energy', 0.001619047619047619), ('ether', 0.0015), ('arrhenius_equation', 0.0013333333333333333), ('nernst_equation', 0.0013333333333333333), ('alkene', 0.001), ('vapor_pressure', 0.001), ('tetanus', 0.001), ('ketone', 0.001), ('paramagnetism', 0.002), ('neutron', 0.002), ('colligative_properties', 0.002), ('gibbs_free_energy', 0.001619047619047619), ('ether', 0.0015), ('arrhenius_equation', 0.0013333333333333333), ('nernst_equation', 0.0013333333333333333), ('alkene', 0.001), ('vapor_pressure', 0.001), ('tetanus', 0.001), ('ketone', 0.001), ('paramagnetism', 0.002), ('neutron', 0.002), ('colligative_properties', 0.002), ('arrhenius_equation', 0.0016583333333333333), ('gibbs_free_energy', 0.001619047619047619), ('ether', 0.0015), ('ethylene', 0.0013333333333333333), ('nernst_equation', 0.0013333333333333333), ('cyclohexane', 0.0012000000000000001), ('sulfuric_acid', 0.001176923076923077), ('alkene', 0.001)]"
9145,"[('serotonin', 0.001), ('gibbs_free_energy', 0.0009), ('fugacity', 0.0008333333333333333), ('equilibrium_constant', 0.0006666666666666666), ('helmholtz_free_energy', 0.0005833333333333333), ('friction', 0.0005), ('zeeman_effect', 0.0005), ('entropy', 0.0003333333333333333), ('insulin', 0.0003333333333333333), ('doppler_effect', 0.0003333333333333333), ('meiosis', 0.0003333333333333333), ('fugacity', 0.021477777777777783), ('helmholtz_free_energy', 0.002174242424242424), ('gibbs_free_energy', 0.00122316715542522), ('vapor_pressure', 0.001), ('serotonin', 0.001), ('equilibrium_constant', 0.001), ('surface_tension', 0.0006666666666666666), ('friction', 0.0005), ('entropy', 0.0005), ('zeeman_effect', 0.0005), ('capacitance', 0.0004583333333333333), ('neutrino', 0.025), ('fugacity', 0.022711111111111116), ('helmholtz_free_energy', 0.004598484848484848), ('gibbs_free_energy', 0.0034665363310524603), ('vapor_pressure', 0.0025), ('angular_momentum', 0.00220995670995671), ('capacitance', 0.002), ('equilibrium_constant', 0.002), ('nernst_equation', 0.0016666666666666666), ('torque', 0.0016176470588235296), ('entropy', 0.0014999999999999998), ('neutrino', 0.026000000000000002), ('fugacity', 0.024211111111111117), ('gibbs_free_energy', 0.005466536331052459), ('helmholtz_free_energy', 0.005098484848484849), ('capacitance', 0.0030000000000000005), ('vapor_pressure', 0.0025), ('surface_tension', 0.0023333333333333335), ('angular_momentum', 0.00220995670995671), ('nernst_equation', 0.0021666666666666666), ('equilibrium_constant', 0.002), ('paramagnetism', 0.002)]"
9280,"[('insulin', 0.001), ('hydrazine', 0.0007), ('wittig_reaction', 0.0006666666666666666), ('vapor_pressure', 0.0006666666666666666), ('moment_of_inertia', 0.0006666666666666666), ('hall_effect', 0.0005833333333333333), ('raman_scattering', 0.0005333333333333334), ('zeeman_effect', 0.0005095238095238095), ('dopamine', 0.0005), ('fugacity', 0.0005), ('bacteriophage', 0.0005), ('zeeman_effect', 0.03384285714285714), ('hydrazine', 0.0017333333333333333), ('insulin', 0.0015), ('bacteriophage', 0.001), ('antibody', 0.001), ('adrenal_gland', 0.001), ('wittig_reaction', 0.0006666666666666666), ('vapor_pressure', 0.0006666666666666666), ('moment_of_inertia', 0.0006666666666666666), ('hall_effect', 0.0005833333333333333), ('raman_scattering', 0.0005333333333333334), ('aldosterone', 0.033933333333333336), ('zeeman_effect', 0.03384285714285714), ('hydrazine', 0.0022333333333333337), ('cyclohexane', 0.0019000000000000002), ('insulin', 0.00175), ('bacteriophage', 0.001), ('cellulose', 0.001), ('antibody', 0.001), ('adrenal_gland', 0.001), ('dopamine', 0.00075), ('wittig_reaction', 0.0006666666666666666), ('zeeman_effect', 0.03434285714285714), ('aldosterone', 0.033933333333333336), ('hydrazine', 0.0037333333333333337), ('insulin', 0.0020833333333333333), ('cyclohexane', 0.0019000000000000002), ('serotonin', 0.0013333333333333333), ('antibody', 0.0011666666666666668), ('fugacity', 0.001), ('bacteriophage', 0.001), ('cellulose', 0.001), ('ether', 0.001), ('zeeman_effect', 0.03484285714285714), ('aldosterone', 0.03403333333333334), ('hydrazine', 0.004733333333333334), ('antibody', 0.0031666666666666666), ('cyclohexane', 0.0031000000000000003), ('sulfuric_acid', 0.0024538461538461537), ('insulin', 0.002333333333333333), ('ketone', 0.0022), ('hemoglobin', 0.00175), ('glycolysis', 0.0017000000000000001), ('serotonin', 0.0016666666666666666)]"
