Question ID,Answer
187915,"[('carthage', 0.10303333333333334), ('henry_vii_of_england', 0.08117170329670331), ('muhammad', 0.034333333333333334), ('pancho_villa', 0.020111111111111114), ('henry_i_of_england', 0.005366666666666666), ('peace_of_westphalia', 0.0035), ('darius_i', 0.003449242424242424), ('pierre_trudeau', 0.0033333333333333335), ('john_quincy_adams', 0.0032500000000000003), ('philip_ii_of_macedon', 0.003166666666666667), ('alfred_the_great', 0.003)]"
187922,"[('mark_antony', 0.025750000000000002), ('erie_canal', 0.014), ('cardinal_mazarin', 0.0035), ('equal_rights_amendment', 0.003), ('congress_of_vienna', 0.003), ('knights_of_labor', 0.0026666666666666666), ('haymarket_affair', 0.0025075757575757575), ('han_dynasty', 0.0025), ('platt_amendment', 0.0025), ('carthage', 0.0024000000000000002), ('easter_rising', 0.0023333333333333335)]"
187936,"[('william_jennings_bryan', 0.035541666666666666), ('rough_riders', 0.005333333333333333), ('henry_clay', 0.0045833333333333325), ('georges_clemenceau', 0.0045000000000000005), ('john_quincy_adams', 0.0042492424242424245), ('babur', 0.004083333333333333), (""bernardo_o'higgins"", 0.0038666666666666667), ('jefferson_davis', 0.0037333333333333333), ('nelson_mandela', 0.0035833333333333338), ('pancho_villa', 0.00355), ('herbert_hoover', 0.0035)]"
187950,"[('ghana', 0.10507738095238096), ('roger_b._taney', 0.10122500000000001), ('marcus_licinius_crassus', 0.09239324899238692), ('parthian_empire', 0.07878388180447005), ('oda_nobunaga', 0.05423373015873016), ('genghis_khan', 0.052892857142857144), ('jacques_cartier', 0.05268452380952381), ('benjamin_disraeli', 0.052083333333333336), ('treaty_of_brest-litovsk', 0.051750000000000004), ('margaret_thatcher', 0.051583333333333335), ('franklin_pierce', 0.05125757575757576)]"
187957,"[('brook_farm', 0.08422619047619048), ('battle_of_actium', 0.08326666666666667), ('carthage', 0.0543), ('battle_of_lepanto', 0.05311904761904763), ('mark_antony', 0.05285450558213716), ('clayton_antitrust_act', 0.052527777777777784), ('council_of_constance', 0.052194444444444446), ('martin_van_buren', 0.051875000000000004), ('atahualpa', 0.05125162337662338), ('ancient_corinth', 0.05095159285159285), ('caroline_affair', 0.05066666666666667)]"
187964,"[('ambrose_burnside', 0.05216666666666667), ('canossa', 0.051500000000000004), ('battle_of_austerlitz', 0.051250000000000004), ('aaron_burr', 0.03454444444444445), ('walter_mondale', 0.026250000000000002), ('maximilien_de_robespierre', 0.004333333333333333), ('july_revolution', 0.003576923076923077), ('easter_rising', 0.0034761904761904765), ('cardinal_mazarin', 0.003333333333333333), ('david_livingstone', 0.003), ('john_wilkes_booth', 0.00275)]"
187971,"[('martin_van_buren', 0.051165909090909095), ('mark_antony', 0.050320488721804515), ('oregon_trail', 0.03525), ('susan_b._anthony', 0.03447619047619048), ('james_g._blaine', 0.03364761904761905), ('aaron_burr', 0.021793020385411695), ('chandragupta_maurya', 0.021416666666666674), ('night_of_the_long_knives', 0.0037500000000000003), ('haymarket_affair', 0.0032873015873015874), ('herbert_hoover', 0.002666666666666667), ('adolf_eichmann', 0.0026666666666666666)]"
187999,"[('lollardy', 0.026833333333333338), ('jefferson_davis', 0.0015), ('warren_g._harding', 0.0013333333333333333), ('wilmot_proviso', 0.0012000000000000001), ('finland', 0.0012000000000000001), (""bernardo_o'higgins"", 0.001142857142857143), ('john_brown_(abolitionist)', 0.001142857142857143), ('henry_vii_of_england', 0.001090909090909091), ('stephen_a._douglas', 0.001), ('hittites', 0.001), ('fidel_castro', 0.001)]"
188006,"[('trent_affair', 0.10283333333333335), ('bonus_army', 0.04370972222222222), ('shaka', 0.03347619047619048), ('july_revolution', 0.02161666666666667), ('georges_clemenceau', 0.004), ('battle_of_trenton', 0.003933333333333334), ('whiskey_rebellion', 0.003888492063492065), ('battle_of_tannenberg', 0.0038333333333333336), ('alexander_ii_of_russia', 0.003767857142857143), ('treaty_of_brest-litovsk', 0.00375), ('mark_antony', 0.003666666666666667)]"
188020,"[('mali_empire', 0.05260000000000001), ('william_ewart_gladstone', 0.03505), ('david_lloyd_george', 0.034866666666666664), ('benjamin_disraeli', 0.03474404761904762), ('ghana', 0.03437619047619048), ('council_of_constance', 0.034333333333333334), ('ulysses_s._grant', 0.03398333333333333), ('tang_dynasty', 0.033666666666666664), ('taiping_rebellion', 0.02724166666666667), ('genghis_khan', 0.025769047619047615), ('lewis_cass', 0.025493589743589746)]"
188818,"[('paris_commune', 0.0028333333333333335), ('bonus_army', 0.0021666666666666666), ('trent_affair', 0.00175), ('george_b._mcclellan', 0.0015), ('grover_cleveland', 0.00135), ('second_bank_of_the_united_states', 0.0013333333333333333), ('william_howard_taft', 0.0013333333333333333), ('erie_canal', 0.0013333333333333333), ('long_march', 0.0013333333333333333), ('alexander_h._stephens', 0.0013095238095238097), ('ulysses_s._grant', 0.00125)]"
188825,"[('nelson_mandela', 0.058083333333333334), ('leon_trotsky', 0.03411666666666666), ('jawaharlal_nehru', 0.0274518115942029), ('battle_of_the_thames', 0.026766666666666668), ('franklin_pierce', 0.022790909090909094), ('wilmot_proviso', 0.0053), ('george_washington', 0.004999999999999999), ('aaron_burr', 0.004500250626566416), ('bonus_army', 0.004066666666666667), ('herbert_hoover', 0.004), ('porfirio_diaz', 0.0038499999999999997)]"
188846,"[('guelphs_and_ghibellines', 0.050333333333333334), ('council_of_trent', 0.020875490196078435), ('cardinal_mazarin', 0.003), ('lateran_treaty', 0.0021666666666666666), ('council_of_constance', 0.0021666666666666666), (""st._bartholomew's_day_massacre"", 0.0018333333333333333), ('pancho_villa', 0.0016944444444444444), ('seneca_falls_convention', 0.0015595238095238097), ('guadalcanal', 0.0015333333333333334), ('peace_of_westphalia', 0.0015), ('night_of_the_long_knives', 0.0015)]"
1911,"[('lateran_treaty', 0.002), ('treaty_of_tordesillas', 0.0017000000000000001), ('martin_van_buren', 0.001625), ('treaty_of_waitangi', 0.0015833333333333333), ('battle_of_the_thames', 0.001525), ('credit_mobilier_of_america_scandal', 0.0015), ('meiji_restoration', 0.0015), ('charles_martel', 0.0015), ('john_quincy_adams', 0.0013666666666666666), ('labour_party_(uk)', 0.0013333333333333333), ('black_hole_of_calcutta', 0.0013333333333333333)]"
2359,"[('stephen_a._douglas', 0.05216666666666667), ('atlantic_charter', 0.05114285714285715), ('battle_of_trenton', 0.05103333333333333), ('hartford_convention', 0.050985714285714294), ('giuseppe_garibaldi', 0.050625), ('war_of_the_spanish_succession', 0.03525757575757576), ('oda_nobunaga', 0.03437878787878788), ('aaron_burr', 0.02778468705207836), ('hugh_capet', 0.026392857142857145), ('tammany_hall', 0.026350000000000002), ('pierre_trudeau', 0.025583333333333336)]"
2450,"[('cleisthenes', 0.05283181818181818), ('battle_of_tannenberg', 0.052750000000000005), ('parthian_empire', 0.03789297271356095), ('mapp_v._ohio', 0.005), ('tammany_hall', 0.004709523809523808), ('pancho_villa', 0.004611111111111111), ('bonus_army', 0.0045000000000000005), ('william_tecumseh_sherman', 0.004333333333333333), ('peterloo_massacre', 0.0042), ('council_of_constance', 0.003920634920634921), ('khmer_empire', 0.0039004329004329015)]"
2639,"[('battle_of_trenton', 0.10206709956709957), ('rough_riders', 0.10166666666666667), ('black_hawk_war', 0.10076785714285715), (""coxey's_army"", 0.10033333333333334), ('vitus_bering', 0.10016025641025642), ('whiskey_rebellion', 0.06913025210084034), ('nelson_mandela', 0.06841666666666667), ('jacques_cartier', 0.06829166666666667), ('battle_of_trafalgar', 0.0675), ('francisco_franco', 0.06741666666666667), ('john_foster_dulles', 0.052783333333333335)]"
2709,"[('battle_of_trenton', 0.1036119769119769), ('ghana', 0.06157142857142858), ('cleisthenes', 0.03716911976911977), ('cyrus_the_great', 0.011232251082251083), ('parthian_empire', 0.007984076462752933), ('cardinal_mazarin', 0.007666666666666669), ('peterloo_massacre', 0.006012637362637362), ('john_brown_(abolitionist)', 0.005950000000000001), ('napoleon_iii', 0.005722222222222223), ('babur', 0.005708333333333333), ('grover_cleveland', 0.005483333333333333)]"
2919,"[('battle_of_the_thames', 0.051563492063492075), ('bonus_army', 0.05138333333333333), ('atahualpa', 0.050465909090909096), ('carthage', 0.02779166666666667), (""bernardo_o'higgins"", 0.003666666666666667), ('battle_of_tannenberg', 0.0035), ('tammany_hall', 0.0033166666666666665), ('dorr_rebellion', 0.0030833333333333338), ('tecumseh', 0.003), ('earl_warren', 0.0028333333333333335), ('cardinal_mazarin', 0.002833333333333333)]"
3150,"[('huldrych_zwingli', 0.1923686507936508), ('council_of_trent', 0.13561240230357877), ('lollardy', 0.1), ('battle_of_hastings', 0.05425000000000001), ('taiping_rebellion', 0.05413374125874127), ('aaron_burr', 0.05135114646985357), ('night_of_the_long_knives', 0.03773333333333332), ('roger_b._taney', 0.036388690476190484), ('alfred_the_great', 0.0262), ('council_of_chalcedon', 0.018976190476190476), ('dorr_rebellion', 0.018650000000000003)]"
3206,"[('teutonic_knights', 0.07674755799755802), ('battle_of_tannenberg', 0.0567), ('great_northern_war', 0.004497571828121027), ('parthian_empire', 0.004135746606334842), ('treaty_of_tordesillas', 0.0041206349206349205), ('oda_nobunaga', 0.003949542124542124), ('hanseatic_league', 0.0037178571428571425), ('third_crusade', 0.003561111111111111), ('william_tecumseh_sherman', 0.0034444444444444453), ('khmer_empire', 0.0033603535353535358), ('cleisthenes', 0.0032984848484848488)]"
3402,"[('grover_cleveland', 0.05401410256410257), ('john_cabot', 0.05219444444444446), ('amelia_earhart', 0.051333333333333335), ('war_of_the_spanish_succession', 0.041548484848484855), ('dorr_rebellion', 0.03956666666666666), ('clayton_antitrust_act', 0.03654166666666667), ('erie_canal', 0.026483333333333334), ('teutonic_knights', 0.00852130647130647), ('carthage', 0.006366666666666667), ('adolf_hitler', 0.0063611111111111125), ('cardinal_mazarin', 0.006083333333333335)]"
3479,"[('battle_of_actium', 0.002458333333333333), ('carthage', 0.002333333333333333), ('spartacus', 0.0022500000000000003), ('parthian_empire', 0.002058823529411765), ('john_brown_(abolitionist)', 0.0018333333333333333), ('gaius_marius', 0.0018333333333333333), ('guelphs_and_ghibellines', 0.0015833333333333333), ('oda_nobunaga', 0.0015476190476190477), ('henry_morton_stanley', 0.0015), ('attila', 0.0015), ('samuel_adams', 0.0015)]"
3507,"[('battle_of_hastings', 0.051000000000000004), ('council_of_trent', 0.03597549019607843), ('huldrych_zwingli', 0.035323015873015874), ('alfred_the_great', 0.025272727272727273), ('john_cabot', 0.017430555555555557), ('council_of_chalcedon', 0.016833333333333332), (""bernardo_o'higgins"", 0.0065595238095238085), ('babur', 0.006416666666666666), ('jefferson_davis', 0.0055000000000000005), ('william_tecumseh_sherman', 0.005027777777777778), ('john_wycliffe', 0.004833333333333334)]"
3535,"[('battle_of_salamis', 0.1526666666666667), ('battle_of_marathon', 0.15200000000000002), ('benito_juarez', 0.15180952380952384), ('treaty_of_tordesillas', 0.1517909090909091), ('battle_of_trafalgar', 0.1515), ('treaty_of_ghent', 0.15100000000000002), ('battle_of_bannockburn', 0.10253333333333337), ('muhammad_ali_jinnah', 0.10240433455433458), ('ancient_corinth', 0.10206709956709958), ('battle_of_plassey', 0.10201785714285715), ('black_hawk_war', 0.09053571428571427)]"
3731,"[('hartford_convention', 0.10178333333333335), ('henry_cabot_lodge', 0.1005), ('horace_greeley', 0.0505), ('muhammad_ali_jinnah', 0.033683333333333336), ('war_of_the_spanish_succession', 0.03333333333333333), ('george_wallace', 0.03333333333333333), ('tecumseh', 0.0252), ('treaty_of_tordesillas', 0.020250000000000004), ('francisco_vasquez_de_coronado', 0.0015), ('david_lloyd_george', 0.0013333333333333333), ('meiji_restoration', 0.0013333333333333333)]"
3864,"[('pierre_trudeau', 0.005), ('alexander_kerensky', 0.003666666666666667), ('william_mckinley', 0.003), ('benjamin_harrison', 0.003), ('attila', 0.002833333333333333), ('oda_nobunaga', 0.002833333333333333), ('battle_of_agincourt', 0.00275), ('battle_of_lepanto', 0.002666666666666667), ('william_tecumseh_sherman', 0.0025), ('battle_of_tannenberg', 0.0025), ('tecumseh', 0.0025)]"
3997,"[('council_of_constance', 0.1686666666666667), ('whiskey_rebellion', 0.10367261904761904), ('songhai_empire', 0.1035909090909091), ('carthage', 0.10336666666666669), ('council_of_trent', 0.10314215686274511), ('tammany_hall', 0.10270181159420291), ('edict_of_nantes', 0.10253333333333334), ('cleisthenes', 0.10249924242424244), ('huldrych_zwingli', 0.10226944444444447), ('hittites', 0.10225000000000001), ('girolamo_savonarola', 0.10220000000000003)]"
4053,"[('battle_of_plassey', 0.10339285714285716), ('safavid_dynasty', 0.06828455988455986), ('council_of_chalcedon', 0.050749999999999997), ('philip_ii_of_macedon', 0.0505), ('guelphs_and_ghibellines', 0.036227777777777775), ('oda_nobunaga', 0.026747619047619048), ('taiping_rebellion', 0.004942720685111989), ('tammany_hall', 0.004804761904761904), ('babur', 0.0044), ('bonus_army', 0.003933333333333333), ('shaka', 0.003916666666666667)]"
4179,"[('battle_of_trenton', 0.057565656565656584), ('battle_of_the_thames', 0.055379105616605626), ('adolf_eichmann', 0.05433333333333333), ('john_foster_dulles', 0.05346666666666666), ('genghis_khan', 0.04331309523809524), ('meiji_restoration', 0.03977790346907994), ('hugh_capet', 0.0383095238095238), ('khmer_empire', 0.03247465034965035), ('july_revolution', 0.028483333333333336), ('teutonic_knights', 0.024752817443993918), ('herbert_hoover', 0.008833333333333334)]"
4186,"[('justinian_i', 0.1052909090909091), ('henry_i_of_england', 0.10277976190476192), ('council_of_chalcedon', 0.10016666666666667), ('battle_of_lepanto', 0.07660119047619048), ('ghana', 0.05651785714285715), ('oda_nobunaga', 0.05419206349206349), ('meiji_restoration', 0.05355952380952382), ('congress_of_berlin', 0.053250000000000006), ('henry_hudson', 0.05172619047619048), ('atahualpa', 0.05075974025974026), ('james_g._blaine', 0.05068333333333334)]"
4396,"[('babur', 0.0031666666666666666), ('songhai_empire', 0.003142857142857143), ('canossa', 0.003), ('porfirio_diaz', 0.00295), ('greenback_party', 0.002833333333333333), ('parthian_empire', 0.00275), ('battle_of_lepanto', 0.00275), ('caligula', 0.002666666666666667), ('battle_of_actium', 0.002666666666666667), ('treaty_of_waitangi', 0.002416666666666667), ('easter_rising', 0.0022500000000000003)]"
