Question ID,Answer
165400,"[('hemoglobin', 0.17883333333333334), ('malaria', 0.1650892857142857), ('retina', 0.10336932773109242), ('magnetic_monopole', 0.10298333333333333), ('raman_scattering', 0.06252002518178988), ('electronegativity', 0.04677884615384615), ('compton_scattering', 0.005624837662337661), ('bose-einstein_condensate', 0.005372893772893773), ('citric_acid_cycle', 0.004962637362637363), ('benzene', 0.004644444444444444), ('liver', 0.004262271062271062), ('malaria', 0.109202380952381), ('magnetic_monopole', 0.10141666666666665), ('retina', 0.10070494864612511), ('hemoglobin', 0.07616666666666666), ('raman_scattering', 0.061941889483065955), ('electronegativity', 0.04642216117216117), ('bose-einstein_condensate', 0.004176190476190477), ('compton_scattering', 0.003935714285714286), ('liver', 0.0035833333333333338), ('cholesterol', 0.0027685897435897437), ('citric_acid_cycle', 0.0027333333333333333), ('hemoglobin', 0.179), ('malaria', 0.17370833333333327), ('retina', 0.1060859943977591), ('magnetic_monopole', 0.10604999999999999), ('raman_scattering', 0.0634295489913137), ('electronegativity', 0.0473701923076923), ('citric_acid_cycle', 0.00803956043956044), ('compton_scattering', 0.007270670995670995), ('bose-einstein_condensate', 0.00693999333999334), ('benzene', 0.006898412698412699), ('magnetic_field', 0.005356060606060606)]"
165440,"[('compton_scattering', 0.004371277429467084), ('electronegativity', 0.003861375838214074), ('infrared_spectroscopy', 0.00377012987012987), ('magnetic_monopole', 0.0034000000000000002), ('retina', 0.0033877609108159392), ('photoelectric_effect', 0.0032444444444444443), ('sulfuric_acid', 0.0029904761904761905), ('citric_acid_cycle', 0.0028554945054945057), ('caenorhabditis_elegans', 0.002658991228070175), ('gibbs_free_energy', 0.002616666666666667), ('polarization_(waves)', 0.0025583333333333335), ('retina', 0.20823453510436432), ('magnetic_monopole', 0.20691666666666664), ('malaria', 0.20462499999999997), ('electronegativity', 0.16453096666405487), ('hemoglobin', 0.15397619047619046), ('raman_scattering', 0.1222747975293254), ('sulfuric_acid', 0.008129761904761905), ('infrared_spectroscopy', 0.006625541125541126), ('citric_acid_cycle', 0.006384798534798535), ('compton_scattering', 0.0061336903517938005), ('photoelectric_effect', 0.005944444444444445), ('magnetic_monopole', 0.0018333333333333333), ('photoelectric_effect', 0.0016), ('gibbs_free_energy', 0.0015833333333333333), ('caenorhabditis_elegans', 0.0014912280701754386), ('placenta', 0.0014807692307692308), ('electronegativity', 0.0013829667473049827), ('citric_acid_cycle', 0.0012595238095238096), ('retina', 0.001155597722960152), ('compton_scattering', 0.0011489028213166144), ('sulfuric_acid', 0.0011476190476190475), ('aspirin', 0.0011250000000000001), ('retina', 0.10472001897533206), ('magnetic_monopole', 0.10448333333333333), ('malaria', 0.10204166666666666), ('hemoglobin', 0.07758333333333334), ('raman_scattering', 0.061157711885923956), ('electronegativity', 0.05190060952119776), ('sulfuric_acid', 0.006161904761904762), ('infrared_spectroscopy', 0.005125108225108224), ('compton_scattering', 0.004624825844653431), ('photoelectric_effect', 0.004077777777777778), ('citric_acid_cycle', 0.0039086080586080586)]"
165495,"[('photoelectric_effect', 0.02303809523809525), ('citric_acid_cycle', 0.0076261904761904765), ('magnetic_monopole', 0.007483333333333334), ('compton_scattering', 0.007064775837189631), ('edward_jenner', 0.006988095238095238), ('retina', 0.00694775458570525), ('torque', 0.006636111111111111), ('peroxisome', 0.006511904761904761), ('benzene', 0.006067316017316017), ('infrared_spectroscopy', 0.005988744588744589), ('magnetic_field', 0.005729545454545454), ('photoelectric_effect', 0.010978571428571433), ('magnetic_monopole', 0.0048000000000000004), ('torque', 0.004791666666666666), ('citric_acid_cycle', 0.0047), ('peroxisome', 0.004619047619047619), ('edward_jenner', 0.004369047619047619), ('benzene', 0.004102813852813853), ('compton_scattering', 0.00396896551724138), ('vapor_pressure', 0.003816666666666667), ('vitamin_k', 0.0036666666666666666), ('gibbs_free_energy', 0.003333333333333333)]"
181550,"[('ribosome', 0.0090968253968254), ('photoelectric_effect', 0.00573888888888889), ('peroxisome', 0.005355555555555555), ('equilibrium_constant', 0.005033333333333332), ('wittig_reaction', 0.004657644110275689), ('placenta', 0.004557692307692308), ('polarization_(waves)', 0.004166666666666666), ('sulfuric_acid', 0.004085714285714285), ('magnetic_monopole', 0.0040750000000000005), ('bose-einstein_condensate', 0.004006660006660006), ('hemoglobin', 0.003642857142857143), ('ribosome', 0.019894047619047624), ('photoelectric_effect', 0.008766666666666666), ('peroxisome', 0.007916666666666667), ('polarization_(waves)', 0.007866666666666666), ('placenta', 0.007349358974358974), ('wittig_reaction', 0.0067697994987468675), ('infrared_spectroscopy', 0.006353246753246752), ('hemoglobin', 0.0062261904761904754), ('caenorhabditis_elegans', 0.005959137426900584), ('equilibrium_constant', 0.005883333333333332), ('citric_acid_cycle', 0.00585934065934066), ('ribosome', 0.011207936507936509), ('photoelectric_effect', 0.006072222222222223), ('peroxisome', 0.0054666666666666665), ('wittig_reaction', 0.005407644110275689), ('equilibrium_constant', 0.005283333333333333), ('momentum', 0.004812301587301587), ('placenta', 0.004724358974358974), ('polarization_(waves)', 0.004666666666666666), ('bose-einstein_condensate', 0.004649517149517149), ('sulfuric_acid', 0.004585714285714286), ('aspirin', 0.004407575757575758), ('ribosome', 0.005801190476190478), ('photoelectric_effect', 0.004850000000000001), ('peroxisome', 0.004177777777777778), ('placenta', 0.0039743589743589745), ('equilibrium_constant', 0.003516666666666667), ('magnetic_monopole', 0.0034750000000000007), ('polarization_(waves)', 0.0030333333333333336), ('wittig_reaction', 0.0029621553884711777), ('sulfuric_acid', 0.002885714285714286), ('caenorhabditis_elegans', 0.0027730263157894736), ('infrared_spectroscopy', 0.002724675324675325)]"
182960,"[('microtubule', 0.0413845238095238), ('photoelectric_effect', 0.004666666666666666), ('hemoglobin', 0.004491666666666666), ('peroxisome', 0.003703968253968254), ('magnetic_field', 0.0036841491841491845), ('magnetic_monopole', 0.003683333333333333), ('citric_acid_cycle', 0.003636446886446886), ('placenta', 0.00353525641025641), ('polarization_(waves)', 0.003358333333333334), ('infrared_spectroscopy', 0.003254978354978355), ('wittig_reaction', 0.0027621553884711776), ('microtubule', 0.04862023809523809), ('photoelectric_effect', 0.006222222222222222), ('citric_acid_cycle', 0.005933150183150183), ('wittig_reaction', 0.005538345864661654), ('magnetic_monopole', 0.00525), ('hemoglobin', 0.005217857142857143), ('polarization_(waves)', 0.004908333333333333), ('peroxisome', 0.004792857142857142), ('equilibrium_constant', 0.004333333333333333), ('placenta', 0.004272435897435898), ('magnetic_field', 0.0041023310023310024), ('microtubule', 0.0569952380952381), ('photoelectric_effect', 0.007833333333333335), ('wittig_reaction', 0.007800501253132832), ('citric_acid_cycle', 0.00740934065934066), ('magnetic_monopole', 0.0072833333333333335), ('peroxisome', 0.006909523809523808), ('liquid_crystal', 0.006712121212121212), ('equilibrium_constant', 0.006683333333333333), ('sulfuric_acid', 0.0064523809523809525), ('retina', 0.006429032258064516), ('hemoglobin', 0.006319047619047618)]"
183860,"[('vitamin_k', 0.010424999999999997), ('citric_acid_cycle', 0.005939560439560439), ('retina', 0.005016666666666666), ('aspirin', 0.00445), ('magnetic_field', 0.003743589743589744), ('malaria', 0.003738095238095238), ('mitochondrion', 0.003585606060606061), ('vapor_pressure', 0.0035499999999999998), ('photoelectric_effect', 0.003356349206349206), ('polarization_(waves)', 0.002966666666666667), ('placenta', 0.002869047619047619), ('vitamin_k', 0.005983333333333332), ('retina', 0.003855555555555555), ('citric_acid_cycle', 0.0033626373626373628), ('vapor_pressure', 0.002591666666666667), ('magnetic_field', 0.002455555555555556), ('malaria', 0.002261904761904762), ('benzene', 0.002096825396825397), ('aspirin', 0.0019500000000000001), ('polarization_(waves)', 0.0017666666666666666), ('equilibrium_constant', 0.00175), ('gibbs_free_energy', 0.0017151515151515152), ('vitamin_k', 0.025591666666666686), ('citric_acid_cycle', 0.006772893772893773), ('photoelectric_effect', 0.006467460317460318), ('aspirin', 0.005540909090909091), ('retina', 0.0052166666666666655), ('placenta', 0.004994047619047619), ('caenorhabditis_elegans', 0.004883333333333333), ('polarization_(waves)', 0.004733333333333333), ('vapor_pressure', 0.004383333333333333), ('magnetic_field', 0.004321678321678322), ('wittig_reaction', 0.004171679197994988)]"
188360,"[('liver', 0.03896220536709667), ('citric_acid_cycle', 0.008543406593406593), ('retina', 0.008392899310261739), ('magnetic_field', 0.007992929292929295), ('mitochondrion', 0.0073472727272727275), ('malaria', 0.006577380952380951), ('aspirin', 0.005449999999999998), ('sulfuric_acid', 0.005414285714285714), ('polarization_(waves)', 0.004975), ('gibbs_free_energy', 0.004974242424242424), ('wittig_reaction', 0.004788345864661654), ('magnetic_field', 0.002166666666666667), ('retina', 0.0020499999999999997), ('liver', 0.0019699741435035556), ('wittig_reaction', 0.0018095238095238097), ('aspirin', 0.0016250000000000001), ('malaria', 0.0015833333333333333), ('mitochondrion', 0.0015636363636363636), ('sulfuric_acid', 0.0015583333333333332), ('citric_acid_cycle', 0.0015531135531135533), ('gibbs_free_energy', 0.0015333333333333336), ('edward_jenner', 0.001392857142857143), ('magnetic_field', 0.0057666666666666665), ('retina', 0.005692857142857142), ('liver', 0.004753629629109169), ('mitochondrion', 0.004346969696969697), ('citric_acid_cycle', 0.003963369963369963), ('malaria', 0.003916666666666666), ('sulfuric_acid', 0.0033083333333333337), ('wittig_reaction', 0.0026954887218045114), ('polarization_(waves)', 0.0025333333333333336), ('aspirin', 0.0024916666666666668), ('gibbs_free_energy', 0.0024000000000000002), ('liver', 0.04083895606737679), ('retina', 0.010392899310261737), ('citric_acid_cycle', 0.009543406593406592), ('mitochondrion', 0.009347272727272728), ('magnetic_field', 0.008992929292929296), ('malaria', 0.008577380952380951), ('aspirin', 0.007116666666666667), ('placenta', 0.006820054945054945), ('sulfuric_acid', 0.006539285714285714), ('wittig_reaction', 0.006288345864661655), ('magnetic_monopole', 0.0062), ('liver', 0.021091584811181997), ('magnetic_field', 0.007438383838383838), ('retina', 0.007201817716333845), ('citric_acid_cycle', 0.006796703296703296), ('mitochondrion', 0.006426969696969698), ('malaria', 0.005202380952380952), ('magnetic_monopole', 0.0039833333333333335), ('placenta', 0.003850274725274725), ('sulfuric_acid', 0.003742857142857143), ('gibbs_free_energy', 0.003657575757575758), ('aspirin', 0.003491666666666667)]"
188365,"[('hemoglobin', 0.1215107142857143), ('retina', 0.10549677419354839), ('magnetic_monopole', 0.10318333333333332), ('malaria', 0.10291666666666666), ('raman_scattering', 0.0633382066276803), ('electronegativity', 0.04636874999999999), ('cholesterol', 0.026196031131750945), ('citric_acid_cycle', 0.006726190476190476), ('mitochondrion', 0.006359826839826839), ('gibbs_free_energy', 0.00575), ('liquid_crystal', 0.005024242424242424), ('hemoglobin', 0.3327202380952381), ('malaria', 0.1545), ('retina', 0.10694677419354838), ('magnetic_monopole', 0.10485), ('ester', 0.10264273504273506), ('raman_scattering', 0.06499191033138402), ('electronegativity', 0.04728660714285714), ('cholesterol', 0.026418597351221193), ('citric_acid_cycle', 0.00836904761904762), ('mitochondrion', 0.008294891774891776), ('magnetic_field', 0.0069212121212121214), ('hemoglobin', 0.11535238095238096), ('retina', 0.10221451612903225), ('magnetic_monopole', 0.102), ('malaria', 0.10166666666666666), ('raman_scattering', 0.06167167919799498), ('electronegativity', 0.04496547619047619), ('cholesterol', 0.02552609649122807), ('gibbs_free_energy', 0.004666666666666667), ('citric_acid_cycle', 0.0045000000000000005), ('mitochondrion', 0.00403952380952381), ('liquid_crystal', 0.003516666666666667), ('retina', 0.10124999999999999), ('malaria', 0.10099999999999999), ('magnetic_monopole', 0.10049999999999999), ('hemoglobin', 0.07741666666666666), ('raman_scattering', 0.06071428571428571), ('electronegativity', 0.04354464285714285), ('mitochondrion', 0.002416666666666667), ('magnetic_field', 0.002125), ('infrared_spectroscopy', 0.00135), ('viscosity', 0.001196969696969697), ('gibbs_free_energy', 0.0011666666666666668)]"
188400,"[('aspirin', 0.174805303030303), ('benzene', 0.05294963924963926), ('hydrazine', 0.052872557997557995), ('wittig_reaction', 0.049000501253132836), ('sulfuric_acid', 0.03445595238095238), ('cyclic_adenosine_monophosphate', 0.031164285714285714), ('citric_acid_cycle', 0.010505494505494505), ('retina', 0.009192293906810036), ('vitamin_k', 0.006841666666666666), ('photoelectric_effect', 0.006187301587301588), ('torque', 0.0059547619047619045), ('aspirin', 0.0075560606060606035), ('retina', 0.0042978494623655905), ('wittig_reaction', 0.004138345864661654), ('vitamin_k', 0.004066666666666666), ('citric_acid_cycle', 0.003695970695970696), ('microtubule', 0.0034761904761904765), ('liquid_crystal', 0.0023143939393939395), ('torque', 0.0021777777777777776), ('malaria', 0.0021666666666666666), ('magnetic_monopole', 0.0020833333333333333), ('magnetic_field', 0.0020666666666666667), ('aspirin', 0.06663863636363639), ('benzene', 0.05247344877344878), ('hydrazine', 0.052285256410256414), ('wittig_reaction', 0.04633383458646617), ('sulfuric_acid', 0.032664285714285715), ('cyclic_adenosine_monophosphate', 0.031039285714285714), ('retina', 0.007192293906810036), ('citric_acid_cycle', 0.006172161172161171), ('vitamin_k', 0.006141666666666667), ('photoelectric_effect', 0.004987301587301587), ('magnetic_field', 0.004412276612276613)]"
188455,"[('equilibrium_constant', 0.015783333333333337), ('retina', 0.007316333845366103), ('citric_acid_cycle', 0.006558608058608058), ('gibbs_free_energy', 0.005700432900432899), ('vapor_pressure', 0.005644047619047619), ('magnetic_field', 0.005150912975912978), ('photoelectric_effect', 0.005126190476190476), ('magnetic_monopole', 0.004775), ('malaria', 0.004619047619047618), ('hemoglobin', 0.0041), ('wittig_reaction', 0.0040573934837092734), ('retina', 0.004282258064516129), ('equilibrium_constant', 0.0034000000000000002), ('citric_acid_cycle', 0.0030119047619047616), ('hemoglobin', 0.0027916666666666667), ('wittig_reaction', 0.002047869674185464), ('gibbs_free_energy', 0.0017595238095238096), ('malaria', 0.00175), ('magnetic_field', 0.0017303030303030304), ('vapor_pressure', 0.0014416666666666666), ('mitochondrion', 0.001380909090909091), ('photoelectric_effect', 0.0013666666666666669), ('equilibrium_constant', 0.007833333333333333), ('retina', 0.006041218637992832), ('citric_acid_cycle', 0.005154761904761905), ('gibbs_free_energy', 0.004550432900432901), ('photoelectric_effect', 0.003703968253968254), ('magnetic_monopole', 0.0036833333333333336), ('magnetic_field', 0.003670609945609946), ('hemoglobin', 0.003475), ('caenorhabditis_elegans', 0.0029690058479532166), ('vapor_pressure', 0.0028940476190476194), ('aspirin', 0.0028666666666666667), ('equilibrium_constant', 0.022983333333333345), ('retina', 0.008566333845366102), ('vapor_pressure', 0.006894047619047618), ('citric_acid_cycle', 0.006891941391941392), ('photoelectric_effect', 0.006237301587301588), ('wittig_reaction', 0.006110025062656641), ('gibbs_free_energy', 0.006033766233766232), ('magnetic_monopole', 0.005975), ('magnetic_field', 0.005650912975912976), ('malaria', 0.005619047619047617), ('sulfuric_acid', 0.005102380952380953)]"
188600,"[('polarization_(waves)', 0.013174999999999996), ('magnetic_field', 0.006827933177933178), ('citric_acid_cycle', 0.006179304029304029), ('retina', 0.00583664347459414), ('magnetic_monopole', 0.005666666666666666), ('vapor_pressure', 0.005308333333333333), ('wittig_reaction', 0.0050383458646616535), ('compton_scattering', 0.00488701609692989), ('vitamin_k', 0.0047666666666666664), ('mitochondrion', 0.004636558441558442), ('sulfuric_acid', 0.004630952380952381), ('polarization_(waves)', 0.006658333333333331), ('magnetic_field', 0.003807731157731158), ('magnetic_monopole', 0.0035), ('compton_scattering', 0.003106127780265711), ('citric_acid_cycle', 0.003092857142857143), ('placenta', 0.003053113553113553), ('wittig_reaction', 0.0030428571428571427), ('torque', 0.0029158730158730163), ('photoelectric_effect', 0.002803968253968254), ('vitamin_k', 0.0027416666666666666), ('mitochondrion', 0.002671493506493507), ('polarization_(waves)', 0.02616666666666669), ('magnetic_field', 0.008408741258741258), ('citric_acid_cycle', 0.008295970695970697), ('vitamin_k', 0.008225), ('retina', 0.007688836179633144), ('vapor_pressure', 0.007516666666666667), ('wittig_reaction', 0.007157644110275689), ('compton_scattering', 0.006942133776185501), ('magnetic_monopole', 0.006933333333333333), ('photoelectric_effect', 0.006711904761904763), ('sulfuric_acid', 0.006069047619047619)]"
188995,"[('liver', 0.08728078433714628), ('mitochondrion', 0.039490779220779225), ('peroxisome', 0.029694444444444447), ('spleen', 0.027181547619047623), ('cholesterol', 0.019442640443491834), ('citric_acid_cycle', 0.011169780219780219), ('wittig_reaction', 0.008895488721804514), ('retina', 0.00829289931026174), ('vitamin_k', 0.006925000000000001), ('aspirin', 0.006855303030303029), ('placenta', 0.00665934065934066), ('liver', 0.06419866033369871), ('mitochondrion', 0.03685792207792208), ('peroxisome', 0.026500000000000003), ('spleen', 0.023311904761904773), ('cholesterol', 0.017509599507819322), ('citric_acid_cycle', 0.006976190476190477), ('retina', 0.005140706605222734), ('aspirin', 0.004306818181818182), ('wittig_reaction', 0.0037761904761904764), ('caenorhabditis_elegans', 0.0035469298245614034), ('placenta', 0.003397893772893773), ('mitochondrion', 0.034600064935064935), ('liver', 0.027225210084033617), ('peroxisome', 0.025666666666666667), ('spleen', 0.02084761904761905), ('cholesterol', 0.017055044851948878), ('retina', 0.002232258064516129), ('citric_acid_cycle', 0.0020595238095238097), ('caenorhabditis_elegans', 0.0017109649122807019), ('wittig_reaction', 0.0017095238095238097), ('photoelectric_effect', 0.0017000000000000001), ('placenta', 0.0016364468864468865), ('liver', 0.08325842924126176), ('mitochondrion', 0.037219350649350655), ('peroxisome', 0.02741666666666667), ('spleen', 0.025337301587301596), ('cholesterol', 0.018945564420100026), ('citric_acid_cycle', 0.009259523809523808), ('retina', 0.005931788199150628), ('wittig_reaction', 0.005895488721804511), ('vitamin_k', 0.0054), ('magnetic_field', 0.004817915417915417), ('aspirin', 0.00476439393939394)]"
189020,"[('sulfuric_acid', 0.20214047619047612), ('aspirin', 0.05339772727272728), ('hydrazine', 0.05335119047619048), ('benzene', 0.051684199134199145), ('wittig_reaction', 0.045576190476190485), ('cyclic_adenosine_monophosphate', 0.031344047619047626), ('citric_acid_cycle', 0.0054761904761904765), ('retina', 0.004733000512032771), ('mitochondrion', 0.004101017316017316), ('vitamin_k', 0.003941666666666667), ('magnetic_monopole', 0.0037083333333333334), ('sulfuric_acid', 0.20944047619047615), ('aspirin', 0.05680606060606061), ('hydrazine', 0.054514224664224675), ('benzene', 0.05282150072150073), ('wittig_reaction', 0.046557393483709276), ('cyclic_adenosine_monophosphate', 0.03227857142857143), ('retina', 0.008536268485888978), ('citric_acid_cycle', 0.006848351648351648), ('vapor_pressure', 0.005366666666666667), ('photoelectric_effect', 0.005119047619047619), ('vitamin_k', 0.0051), ('sulfuric_acid', 0.2168988095238095), ('aspirin', 0.05897272727272728), ('hydrazine', 0.05562533577533579), ('benzene', 0.053297691197691205), ('wittig_reaction', 0.047724060150375947), ('cyclic_adenosine_monophosphate', 0.03240357142857143), ('retina', 0.010536268485888978), ('citric_acid_cycle', 0.008098351648351647), ('photoelectric_effect', 0.0064857142857142865), ('malaria', 0.006077380952380952), ('magnetic_field', 0.0060256604506604495), ('hydrazine', 0.026830555555555555), ('aspirin', 0.026215909090909092), ('benzene', 0.02578376623376623), ('wittig_reaction', 0.021442857142857145), ('sulfuric_acid', 0.016520238095238095), ('cyclic_adenosine_monophosphate', 0.015075), ('citric_acid_cycle', 0.002476190476190476), ('retina', 0.0023756272401433695), ('mitochondrion', 0.001515064935064935), ('magnetic_monopole', 0.0015), ('vitamin_k', 0.0014916666666666667)]"
8315,"[('spleen', 0.21382113997114), ('mitochondrion', 0.07748164502164502), ('peroxisome', 0.03517857142857144), ('liver', 0.0328489765136824), ('cholesterol', 0.02190317833611178), ('citric_acid_cycle', 0.017944871794871795), ('aspirin', 0.014699242424242422), ('retina', 0.014528604560103615), ('magnetic_monopole', 0.013058333333333332), ('photoelectric_effect', 0.012838095238095239), ('placenta', 0.011478021978021979), ('spleen', 0.20113225108225108), ('mitochondrion', 0.07348603896103897), ('liver', 0.030833974358974368), ('peroxisome', 0.030817460317460316), ('cholesterol', 0.021197497089254055), ('citric_acid_cycle', 0.013415567765567765), ('retina', 0.010349572302039098), ('aspirin', 0.009782575757575759), ('photoelectric_effect', 0.009165873015873016), ('magnetic_monopole', 0.009075), ('gibbs_free_energy', 0.008113636363636365), ('spleen', 0.09221948051948056), ('mitochondrion', 0.06992400432900434), ('liver', 0.028651432880844645), ('peroxisome', 0.027531746031746032), ('cholesterol', 0.019427392765473263), ('citric_acid_cycle', 0.008065750915750916), ('retina', 0.005319976807927472), ('aspirin', 0.005299242424242425), ('wittig_reaction', 0.004711904761904762), ('polarization_(waves)', 0.004608333333333335), ('magnetic_monopole', 0.00455), ('spleen', 0.09675685425685436), ('mitochondrion', 0.07165430735930736), ('liver', 0.030402989657401423), ('peroxisome', 0.028928571428571432), ('cholesterol', 0.020635895782064515), ('citric_acid_cycle', 0.011618864468864471), ('retina', 0.009042199030149694), ('photoelectric_effect', 0.007804761904761906), ('aspirin', 0.007657575757575759), ('magnetic_monopole', 0.007233333333333334), ('benzene', 0.007139935064935065), ('mitochondrion', 0.06871196969696969), ('spleen', 0.06407027417027418), ('liver', 0.027894990303813837), ('peroxisome', 0.025865079365079365), ('cholesterol', 0.018829336349924584), ('citric_acid_cycle', 0.00558003663003663), ('aspirin', 0.004625), ('malaria', 0.003470238095238096), ('polarization_(waves)', 0.003358333333333334), ('photoelectric_effect', 0.0032246031746031747), ('vitamin_k', 0.0031000000000000003)]"
8405,"[('infrared_spectroscopy', 0.10382034632034633), ('caenorhabditis_elegans', 0.06355983709273182), ('compton_scattering', 0.05234917649400408), ('vapor_pressure', 0.010341666666666667), ('gibbs_free_energy', 0.009815151515151515), ('sulfuric_acid', 0.009670238095238095), ('citric_acid_cycle', 0.009533882783882784), ('mitochondrion', 0.009242922077922076), ('liquid_crystal', 0.009098593073593073), ('magnetic_field', 0.00853853923853924), ('retina', 0.007801484895033283), ('vapor_pressure', 0.002958333333333333), ('bose-einstein_condensate', 0.0024496753246753245), ('hemoglobin', 0.0023095238095238095), ('citric_acid_cycle', 0.0022435897435897434), ('magnetic_field', 0.002190909090909091), ('mitochondrion', 0.0021761904761904757), ('caenorhabditis_elegans', 0.0021069444444444447), ('vitamin_k', 0.0020666666666666667), ('sulfuric_acid', 0.0020583333333333335), ('malaria', 0.002), ('retina', 0.001892857142857143), ('infrared_spectroscopy', 0.10347489177489178), ('compton_scattering', 0.05212024929093895), ('caenorhabditis_elegans', 0.051937761069339984), ('vapor_pressure', 0.009841666666666669), ('sulfuric_acid', 0.008807142857142857), ('liquid_crystal', 0.007681926406926407), ('citric_acid_cycle', 0.007117216117216117), ('gibbs_free_energy', 0.007065151515151515), ('hemoglobin', 0.006734523809523809), ('mitochondrion', 0.006577922077922077), ('retina', 0.006519226830517153), ('infrared_spectroscopy', 0.10307943722943723), ('compton_scattering', 0.05174846494501667), ('caenorhabditis_elegans', 0.045615685045948165), ('vapor_pressure', 0.009008333333333335), ('sulfuric_acid', 0.008110714285714287), ('liquid_crystal', 0.006455735930735931), ('hemoglobin', 0.006342857142857142), ('gibbs_free_energy', 0.005724242424242423), ('bose-einstein_condensate', 0.005586988011988012), ('citric_acid_cycle', 0.005533882783882785), ('polarization_(waves)', 0.005166666666666667), ('caenorhabditis_elegans', 0.006779772347535506), ('vapor_pressure', 0.0057083333333333335), ('hemoglobin', 0.004809523809523809), ('sulfuric_acid', 0.004344047619047619), ('bose-einstein_condensate', 0.004076298701298701), ('citric_acid_cycle', 0.004064102564102564), ('peroxisome', 0.0036666666666666666), ('polarization_(waves)', 0.003633333333333333), ('magnetic_field', 0.003512121212121212), ('mitochondrion', 0.003236190476190476), ('wittig_reaction', 0.0031438596491228073)]"
8510,"[('retina', 0.10947553058369003), ('magnetic_monopole', 0.10590833333333333), ('malaria', 0.10259523809523809), ('hemoglobin', 0.07751785714285714), ('raman_scattering', 0.06174767924713745), ('electronegativity', 0.04584567307692307), ('citric_acid_cycle', 0.007191025641025641), ('sulfuric_acid', 0.006266666666666667), ('compton_scattering', 0.0059215380405035585), ('bose-einstein_condensate', 0.0050238275613275615), ('wittig_reaction', 0.004852631578947368), ('retina', 0.1260584519633856), ('magnetic_monopole', 0.10911666666666667), ('malaria', 0.10551190476190475), ('hemoglobin', 0.07959285714285715), ('raman_scattering', 0.06341207635100823), ('electronegativity', 0.04739478021978021), ('sulfuric_acid', 0.01003928571428571), ('citric_acid_cycle', 0.009827472527472528), ('liquid_crystal', 0.008522835497835498), ('bose-einstein_condensate', 0.00840080475080475), ('infrared_spectroscopy', 0.0077616883116883115), ('retina', 0.11426774535816288), ('magnetic_monopole', 0.10693333333333332), ('malaria', 0.10326190476190475), ('hemoglobin', 0.07784285714285714), ('raman_scattering', 0.06271923313184923), ('electronegativity', 0.046897756410256404), ('sulfuric_acid', 0.008171428571428573), ('citric_acid_cycle', 0.007517948717948718), ('bose-einstein_condensate', 0.006562518037518038), ('compton_scattering', 0.00624074302134647), ('vapor_pressure', 0.005949999999999999), ('retina', 0.005242155082952046), ('citric_acid_cycle', 0.0044974358974358974), ('compton_scattering', 0.004251621510673235), ('wittig_reaction', 0.0041), ('sulfuric_acid', 0.0038857142857142857), ('bose-einstein_condensate', 0.0036146825396825397), ('infrared_spectroscopy', 0.00341991341991342), ('magnetic_monopole', 0.003075), ('cyclic_adenosine_monophosphate', 0.002816666666666667), ('polarization_(waves)', 0.0027666666666666664), ('electronegativity', 0.0026571428571428575), ('retina', 0.0036690828041871693), ('bose-einstein_condensate', 0.0025690476190476192), ('citric_acid_cycle', 0.002520512820512821), ('wittig_reaction', 0.0024666666666666665), ('electronegativity', 0.002323214285714286), ('sulfuric_acid', 0.002242857142857143), ('cyclic_adenosine_monophosphate', 0.0019500000000000001), ('infrared_spectroscopy', 0.001936147186147186), ('compton_scattering', 0.0017868226600985223), ('polarization_(waves)', 0.0016833333333333336), ('magnetic_monopole', 0.001675), ('compton_scattering', 0.0014553571428571428), ('citric_acid_cycle', 0.0014435897435897435), ('electronegativity', 0.0013607142857142858), ('retina', 0.001287034207622443), ('infrared_spectroscopy', 0.0012261904761904762), ('bose-einstein_condensate', 0.001176190476190476), ('sulfuric_acid', 0.0011666666666666665), ('vapor_pressure', 0.0009166666666666666), ('photoelectric_effect', 0.0009095238095238095), ('wittig_reaction', 0.0008333333333333333), ('aspirin', 0.0008333333333333333)]"
